RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2623|1|1||20110238|20110238||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2624|1|1||20110239|20110239||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2625|1|1||20110240|20110240||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2626|1|1||20110241|20110241||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2627|1|1||20110242|20110242||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2628|1|1||20110243|20110243||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2629|1|1||20110245|20110245||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2630|1|1||20110246|20110246||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2467|NEW BASIC FOOD 6 RAK DOUBLE DENGAN 2 ACRYLIC EXTENDER|BFD06DX02467|5||8|1|1||20110249|20110249||1|1|5|0|0.00|0|5|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|23637|CONFECTIONARY 2 RAK DOUBLE EXTENDER|CON02DX23637|18||7|1|1||20110265|20110265||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|607|1|1||20110305|20110305||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2631|1|1||20110305|20110305||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|608|1|1||20110306|20110306||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2632|1|1||20110306|20110306||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|609|1|1||20110308|20110308||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2633|1|1||20110308|20110308||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|610|1|1||20110309|20110309||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2634|1|1||20110309|20110309||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|611|1|1||20110310|20110310||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2635|1|1||20110310|20110310||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|612|1|1||20110311|20110311||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2636|1|1||20110311|20110311||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|613|1|1||20110312|20110312||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2637|1|1||20110312|20110312||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|614|1|1||20110313|20110313||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2638|1|1||20110313|20110313||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|615|1|1||20110314|20110314||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2639|1|1||20110314|20110314||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|616|1|1||20110316|20110316||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2640|1|1||20110316|20110316||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|617|1|1||20110317|20110317||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2641|1|1||20110317|20110317||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|618|1|1||20110318|20110318||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2642|1|1||20110318|20110318||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|619|1|1||20110319|20110319||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2643|1|1||20110319|20110319||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|306|1|1||20110320|20110320||1|1|20|0|0.00|0|20|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|620|1|1||20110321|20110321||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2644|1|1||20110321|20110321||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2645|1|1||20110322|20110322||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|621|1|1||20110324|20110324||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2646|1|1||20110324|20110324||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|622|1|1||20110325|20110325||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2647|1|1||20110325|20110325||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|623|1|1||20110327|20110327||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2648|1|1||20110327|20110327||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|624|1|1||20110328|20110328||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2649|1|1||20110328|20110328||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|625|1|1||20110329|20110329||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2650|1|1||20110329|20110329||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|626|1|1||20110331|20110331||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2651|1|1||20110331|20110331||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|627|1|1||20110332|20110332||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2652|1|1||20110332|20110332||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|628|1|1||20110333|20110333||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2653|1|1||20110333|20110333||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|629|1|1||20110334|20110334||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2654|1|1||20110334|20110334||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|630|1|1||20110336|20110336||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2655|1|1||20110336|20110336||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|631|1|1||20110337|20110337||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2656|1|1||20110337|20110337||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|632|1|1||20110338|20110338||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2657|1|1||20110338|20110338||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|633|1|1||20110339|20110339||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2658|1|1||20110339|20110339||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|634|1|1||20110340|20110340||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2659|1|1||20110340|20110340||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|635|1|1||20110341|20110341||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2660|1|1||20110341|20110341||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|636|1|1||20110343|20110343||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2661|1|1||20110343|20110343||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|637|1|1||20110344|20110344||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2662|1|1||20110344|20110344||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|638|1|1||20110345|20110345||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2663|1|1||20110345|20110345||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|639|1|1||20110347|20110347||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2664|1|1||20110347|20110347||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|640|1|1||20110349|20110349||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2665|1|1||20110349|20110349||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|641|1|1||20110351|20110351||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2666|1|1||20110351|20110351||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|642|1|1||20110360|20110360||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2667|1|1||20110360|20110360||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|643|1|1||20110361|20110361||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2668|1|1||20110361|20110361||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|644|1|1||20110362|20110362||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2669|1|1||20110362|20110362||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|645|1|1||20110364|20110364||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2670|1|1||20110364|20110364||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|646|1|1||20110365|20110365||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2671|1|1||20110365|20110365||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|647|1|1||20110366|20110366||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2672|1|1||20110366|20110366||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|648|1|1||20110367|20110367||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2673|1|1||20110367|20110367||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|649|1|1||20110368|20110368||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2674|1|1||20110368|20110368||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|650|1|1||20110370|20110370||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2675|1|1||20110370|20110370||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|651|1|1||20110372|20110372||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2676|1|1||20110372|20110372||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|652|1|1||20110373|20110373||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2677|1|1||20110373|20110373||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|653|1|1||20110374|20110374||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2678|1|1||20110374|20110374||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2679|1|1||20110454|20110454||1|1|8|0|0.00|0|8|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|42933|COC BATTERY ( MEJA BARU )|RBATTN42933|5||3|1|13||20110458|20110458||1|2|1|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2680|1|1||20110486|20110486||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|15||5|1|1||20110634|20110634||1|1|2|0|0.00|0|2|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2681|1|1||20110674|20110674||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2682|1|1||20110675|20110675||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2683|1|1||20110676|20110676||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2684|1|1||20110677|20110677||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2685|1|1||20110678|20110678||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2686|1|1||20110679|20110679||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2687|1|1||20110680|20110680||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2688|1|1||20110681|20110681||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2689|1|1||20110682|20110682||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2690|1|1||20110683|20110683||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2691|1|1||20110684|20110684||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2692|1|1||20110685|20110685||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2693|1|1||20110686|20110686||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2694|1|1||20110687|20110687||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2695|1|1||20110688|20110688||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2696|1|1||20110689|20110689||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2697|1|1||20110690|20110690||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2698|1|1||20110691|20110691||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2699|1|1||20110692|20110692||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2700|1|1||20110693|20110693||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2701|1|1||20110694|20110694||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2702|1|1||20110695|20110695||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2703|1|1||20110696|20110696||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2704|1|1||20110698|20110698||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2705|1|1||20110699|20110699||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2706|1|1||20110700|20110700||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2707|1|1||20110701|20110701||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2708|1|1||20110702|20110702||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2709|1|1||20110703|20110703||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2710|1|1||20110704|20110704||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2711|1|1||20110705|20110705||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2712|1|1||20110706|20110706||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2713|1|1||20110707|20110707||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2714|1|1||20110708|20110708||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2715|1|1||20110709|20110709||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2716|1|1||20110710|20110710||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2717|1|1||20110711|20110711||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
|R|XXX|A|90725|ITEM PROMOSI MARKETING|RPROM90725|1||2718|1|1||20110712|20110712||1|1|1|0|0.00|0|1|0||||||04/06/2025 06:55:18||||,
